device_id,timestamp,temperature_c,battery_level_v,signal_strength_dbm,packet_loss_pct,encryption_latency_ms,failure_risk
RADIO_052,2026-08-09 14:29:05,32.66,11.57,-67.53,0.94,19.62,0
RADIO_052,2026-08-09 15:29:05,36.71,11.57,-71.36,0.93,22.47,0
RADIO_052,2026-08-09 16:29:05,33.13,11.57,-64.42,1.36,18.9,0
RADIO_052,2026-08-09 17:29:05,35.07,11.57,-67.31,0.58,20.89,0
RADIO_052,2026-08-09 18:29:05,36.1,11.56,-67.89,0.78,22.26,0
RADIO_052,2026-08-09 19:29:05,35.57,11.56,-67.97,1.3,18.9,0
RADIO_052,2026-08-09 20:29:05,35.98,11.56,-62.08,1.11,23.79,0
RADIO_052,2026-08-09 21:29:05,36.96,11.56,-69.71,1.15,21.71,0
RADIO_052,2026-08-09 22:29:05,32.18,11.56,-58.32,2.27,18.4,0
RADIO_052,2026-08-09 23:29:05,31.68,11.55,-60.65,1.09,22.11,0
RADIO_052,2026-08-10 00:29:05,34.26,11.55,-68.87,1.32,20.46,0
RADIO_052,2026-08-10 01:29:05,35.77,11.55,-66.57,0.96,19.53,0
RADIO_052,2026-08-10 02:29:05,36.14,11.55,-63.06,0.4,17.24,0
RADIO_052,2026-08-10 03:29:05,36.83,11.55,-68.5,0.93,20.04,0
RADIO_052,2026-08-10 04:29:05,38.11,11.54,-67.11,0.7,18.03,0
RADIO_052,2026-08-10 05:29:05,35.13,11.54,-63.55,1.08,22.05,0
RADIO_052,2026-08-10 06:29:05,33.61,11.54,-68.87,1.11,18.92,0
RADIO_052,2026-08-10 07:29:05,34.85,11.54,-66.5,1.29,20.98,0
RADIO_052,2026-08-10 08:29:05,35.26,11.54,-69.06,0.44,20.55,0
RADIO_052,2026-08-10 09:29:05,32.91,11.53,-63.82,1.01,20.76,0
RADIO_052,2026-08-10 10:29:05,34.27,11.53,-64.22,1.09,23.3,0
RADIO_052,2026-08-10 11:29:05,33.39,11.53,-74.24,0.67,20.83,0
RADIO_052,2026-08-10 12:29:05,35.97,11.53,-61.47,1.45,19.83,0
RADIO_052,2026-08-10 13:29:05,38.12,11.53,-63.68,1.14,21.32,0
RADIO_052,2026-08-10 14:29:05,36.22,11.52,-70.87,0.85,21.25,0
RADIO_052,2026-08-10 15:29:05,32.91,11.52,-67.77,0.97,22.06,0
RADIO_052,2026-08-10 16:29:05,33.75,11.52,-63.27,1.08,18.91,0
RADIO_052,2026-08-10 17:29:05,35.16,11.52,-59.85,1.07,20.3,0
RADIO_052,2026-08-10 18:29:05,33.48,11.52,-71.19,0.81,17.72,0
RADIO_052,2026-08-10 19:29:05,35.11,11.51,-62.79,0.6,21.12,0
RADIO_052,2026-08-10 20:29:05,32.74,11.51,-63.93,1.1,18.11,0
RADIO_052,2026-08-10 21:29:05,36.49,11.51,-69.86,0.27,16.83,0
RADIO_052,2026-08-10 22:29:05,38.83,11.51,-73.01,1.37,19.04,0
RADIO_052,2026-08-10 23:29:05,37.35,11.51,-57.38,1.47,19.72,0
RADIO_052,2026-08-11 00:29:05,36.35,11.5,-65.18,0.18,19.03,0
RADIO_052,2026-08-11 01:29:05,37.56,11.5,-66.07,1.83,18.88,0
RADIO_052,2026-08-11 02:29:05,35.75,11.5,-56.47,0.84,20.41,0
RADIO_052,2026-08-11 03:29:05,34.86,11.5,-57.02,0.55,19.67,0
RADIO_052,2026-08-11 04:29:05,33.73,11.5,-58.9,1.29,19.65,0
RADIO_052,2026-08-11 05:29:05,36.87,11.49,-69.13,0.51,19.82,0
RADIO_052,2026-08-11 06:29:05,35.28,11.49,-73.15,1.1,22.61,0
RADIO_052,2026-08-11 07:29:05,35.5,11.49,-62.45,1.2,20.79,0
RADIO_052,2026-08-11 08:29:05,34.49,11.49,-60.48,0.99,21.53,0
RADIO_052,2026-08-11 09:29:05,35.77,11.49,-73.3,1.27,22.19,0
RADIO_052,2026-08-11 10:29:05,34.62,11.48,-74.7,0.75,20.58,0
RADIO_052,2026-08-11 11:29:05,31.45,11.48,-59.53,0.03,20.21,0
RADIO_052,2026-08-11 12:29:05,35.25,11.48,-55.75,1.64,20.13,0
RADIO_052,2026-08-11 13:29:05,34.77,11.48,-63.08,0.82,20.78,0
RADIO_052,2026-08-11 14:29:05,35.25,11.48,-66.64,0.84,18.76,0
RADIO_052,2026-08-11 15:29:05,36.07,11.47,-71.79,0.96,17.66,0
RADIO_052,2026-08-11 16:29:05,36.48,11.47,-64.54,1.46,14.76,0
RADIO_052,2026-08-11 17:29:05,35.18,11.47,-63.33,1.55,20.15,0
RADIO_052,2026-08-11 18:29:05,38.81,11.47,-67.0,1.5,21.43,0
RADIO_052,2026-08-11 19:29:05,35.49,11.47,-66.35,1.27,20.65,0
RADIO_052,2026-08-11 20:29:05,34.42,11.46,-65.77,0.42,17.34,0
RADIO_052,2026-08-11 21:29:05,33.13,11.46,-67.63,1.26,19.71,0
RADIO_052,2026-08-11 22:29:05,35.86,11.46,-66.26,2.03,19.04,0
RADIO_052,2026-08-11 23:29:05,36.6,11.46,-57.58,0.72,22.42,0
RADIO_052,2026-08-12 00:29:05,33.49,11.46,-60.09,1.47,22.14,0
RADIO_052,2026-08-12 01:29:05,31.98,11.45,-70.61,0.11,19.34,0
RADIO_052,2026-08-12 02:29:05,34.32,11.45,-62.64,1.46,19.4,0
RADIO_052,2026-08-12 03:29:05,36.22,11.45,-70.15,1.01,21.96,0
RADIO_052,2026-08-12 04:29:05,37.59,11.45,-68.5,0.62,22.32,0
RADIO_052,2026-08-12 05:29:05,35.28,11.45,-62.22,1.98,20.23,0
RADIO_052,2026-08-12 06:29:05,36.81,11.44,-61.35,0.73,20.55,0
RADIO_052,2026-08-12 07:29:05,34.92,11.44,-66.08,0.77,19.99,0
RADIO_052,2026-08-12 08:29:05,31.04,11.44,-74.09,0.38,22.17,0
RADIO_052,2026-08-12 09:29:05,33.2,11.44,-65.95,0.27,20.93,0
RADIO_052,2026-08-12 10:29:05,38.83,11.44,-57.02,1.59,20.3,0
RADIO_052,2026-08-12 11:29:05,37.2,11.43,-67.35,1.12,20.44,0
RADIO_052,2026-08-12 12:29:05,33.31,11.43,-73.83,0.94,18.76,0
RADIO_052,2026-08-12 13:29:05,35.33,11.43,-67.04,1.31,20.43,0
RADIO_052,2026-08-12 14:29:05,31.47,11.43,-65.21,0.48,23.09,0
RADIO_052,2026-08-12 15:29:05,32.91,11.43,-61.68,0.16,17.67,0
RADIO_052,2026-08-12 16:29:05,34.53,11.42,-70.05,0.48,19.22,0
RADIO_052,2026-08-12 17:29:05,32.6,11.42,-65.22,0.89,19.02,0
RADIO_052,2026-08-12 18:29:05,34.87,11.42,-70.44,1.12,21.61,0
RADIO_052,2026-08-12 19:29:05,35.38,11.42,-66.93,1.72,19.86,0
RADIO_052,2026-08-12 20:29:05,36.01,11.42,-64.07,0.51,20.95,0
RADIO_052,2026-08-12 21:29:05,28.86,11.41,-62.49,1.23,19.13,0
RADIO_052,2026-08-12 22:29:05,36.17,11.41,-66.02,1.94,18.98,0
RADIO_052,2026-08-12 23:29:05,33.34,11.41,-57.79,1.42,17.3,0
RADIO_052,2026-08-13 00:29:05,34.81,11.41,-68.73,1.3,23.36,0
RADIO_052,2026-08-13 01:29:05,34.48,11.41,-74.06,0.44,20.79,0
RADIO_052,2026-08-13 02:29:05,35.28,11.4,-69.0,1.22,22.76,0
RADIO_052,2026-08-13 03:29:05,34.4,11.4,-58.05,0.78,19.42,0
RADIO_052,2026-08-13 04:29:05,35.96,11.4,-64.59,0.98,18.21,0
RADIO_052,2026-08-13 05:29:05,36.06,11.4,-74.77,1.12,18.67,0
RADIO_052,2026-08-13 06:29:05,34.74,11.4,-52.46,0.54,18.32,0
RADIO_052,2026-08-13 07:29:05,39.49,11.39,-73.5,0.85,16.97,0
RADIO_052,2026-08-13 08:29:05,35.98,11.39,-62.15,1.78,19.44,0
RADIO_052,2026-08-13 09:29:05,35.21,11.39,-68.31,1.62,21.35,0
RADIO_052,2026-08-13 10:29:05,32.58,11.39,-66.34,0.85,20.3,0
RADIO_052,2026-08-13 11:29:05,36.51,11.39,-74.07,0.25,21.65,0
RADIO_052,2026-08-13 12:29:05,36.73,11.38,-60.52,1.05,19.61,0
RADIO_052,2026-08-13 13:29:05,34.48,11.38,-66.02,0.83,20.12,0
RADIO_052,2026-08-13 14:29:05,34.19,11.38,-66.02,0.97,21.85,0
RADIO_052,2026-08-13 15:29:05,36.93,11.38,-66.73,0.41,18.7,0
RADIO_052,2026-08-13 16:29:05,37.87,11.38,-63.38,0.88,16.58,0
RADIO_052,2026-08-13 17:29:05,32.2,11.37,-65.9,0.97,18.9,0
RADIO_052,2026-08-13 18:29:05,32.66,11.37,-70.81,0.43,18.73,0
RADIO_052,2026-08-13 19:29:05,32.35,11.37,-68.44,0.79,23.08,0
RADIO_052,2026-08-13 20:29:05,32.92,11.37,-61.79,1.17,17.94,0
RADIO_052,2026-08-13 21:29:05,32.28,11.37,-63.49,0.58,19.38,0
RADIO_052,2026-08-13 22:29:05,33.42,11.36,-72.02,1.33,18.51,0
RADIO_052,2026-08-13 23:29:05,36.7,11.36,-62.8,1.84,16.95,0
RADIO_052,2026-08-14 00:29:05,34.89,11.36,-62.89,1.4,17.39,0
RADIO_052,2026-08-14 01:29:05,36.54,11.36,-67.34,1.61,21.49,0
RADIO_052,2026-08-14 02:29:05,34.89,11.36,-60.05,1.93,19.53,0
RADIO_052,2026-08-14 03:29:05,33.71,11.35,-55.09,0.12,18.72,0
RADIO_052,2026-08-14 04:29:05,36.45,11.35,-62.0,0.68,18.23,0
RADIO_052,2026-08-14 05:29:05,34.08,11.35,-64.03,0.58,21.97,0
RADIO_052,2026-08-14 06:29:05,37.26,11.35,-64.07,0.51,21.91,0
RADIO_052,2026-08-14 07:29:05,34.79,11.35,-68.31,1.02,22.81,0
RADIO_052,2026-08-14 08:29:05,33.87,11.34,-70.99,1.93,14.83,0
RADIO_052,2026-08-14 09:29:05,35.25,11.34,-65.87,0.82,17.86,0
RADIO_052,2026-08-14 10:29:05,36.96,11.34,-56.08,1.22,18.16,0
RADIO_052,2026-08-14 11:29:05,34.05,11.34,-72.48,0.25,20.44,0
RADIO_052,2026-08-14 12:29:05,33.54,11.34,-59.75,1.4,20.54,0
RADIO_052,2026-08-14 13:29:05,33.61,11.33,-67.72,0.83,20.52,0
RADIO_052,2026-08-14 14:29:05,36.58,11.33,-56.46,0.95,16.05,0
RADIO_052,2026-08-14 15:29:05,35.71,11.33,-67.74,0.57,18.74,0
RADIO_052,2026-08-14 16:29:05,34.9,11.33,-56.99,0.58,17.11,0
RADIO_052,2026-08-14 17:29:05,34.8,11.33,-64.85,0.8,20.55,0
RADIO_052,2026-08-14 18:29:05,36.98,11.32,-67.33,0.82,18.42,0
RADIO_052,2026-08-14 19:29:05,37.96,11.32,-62.97,0.71,17.9,0
RADIO_052,2026-08-14 20:29:05,35.8,11.32,-61.33,0.1,18.07,0
RADIO_052,2026-08-14 21:29:05,33.75,11.32,-57.25,1.25,20.85,0
RADIO_052,2026-08-14 22:29:05,36.2,11.32,-63.45,1.6,17.57,0
RADIO_052,2026-08-14 23:29:05,39.07,11.31,-67.94,0.87,18.51,0
RADIO_052,2026-08-15 00:29:05,32.83,11.31,-58.77,0.63,20.13,0
RADIO_052,2026-08-15 01:29:05,31.46,11.31,-67.86,0.25,21.7,0
RADIO_052,2026-08-15 02:29:05,37.17,11.31,-60.48,0.77,21.17,0
RADIO_052,2026-08-15 03:29:05,35.84,11.31,-60.79,0.92,19.01,0
RADIO_052,2026-08-15 04:29:05,36.22,11.3,-59.91,0.72,20.24,0
RADIO_052,2026-08-15 05:29:05,36.95,11.3,-59.58,1.08,24.58,0
RADIO_052,2026-08-15 06:29:05,38.12,11.3,-64.33,1.12,20.26,0
RADIO_052,2026-08-15 07:29:05,36.43,11.3,-66.11,1.27,19.4,0
RADIO_052,2026-08-15 08:29:05,31.26,11.3,-67.46,0.95,19.16,0
RADIO_052,2026-08-15 09:29:05,36.22,11.29,-59.7,1.85,18.08,0
RADIO_052,2026-08-15 10:29:05,32.37,11.29,-59.48,0.5,22.68,0
RADIO_052,2026-08-15 11:29:05,37.6,11.29,-67.55,1.3,21.21,0
RADIO_052,2026-08-15 12:29:05,38.12,11.29,-64.77,1.51,23.05,0
RADIO_052,2026-08-15 13:29:05,37.72,11.29,-68.29,1.25,20.7,0
RADIO_052,2026-08-15 14:29:05,32.7,11.28,-69.78,0.84,20.57,0
RADIO_052,2026-08-15 15:29:05,33.27,11.28,-73.62,0.95,19.73,0
RADIO_052,2026-08-15 16:29:05,35.78,11.28,-65.92,1.16,21.69,0
RADIO_052,2026-08-15 17:29:05,35.91,11.28,-69.2,2.28,19.0,0
RADIO_052,2026-08-15 18:29:05,32.66,11.28,-64.45,0.24,19.11,0
RADIO_052,2026-08-15 19:29:05,33.14,11.27,-60.51,1.18,20.4,0
RADIO_052,2026-08-15 20:29:05,37.41,11.27,-67.18,1.1,17.42,0
RADIO_052,2026-08-15 21:29:05,35.1,11.27,-52.91,1.3,16.87,0
RADIO_052,2026-08-15 22:29:05,35.02,11.27,-59.11,0.57,20.99,0
RADIO_052,2026-08-15 23:29:05,32.21,11.27,-60.12,1.88,21.48,0
RADIO_052,2026-08-16 00:29:05,38.82,11.26,-55.73,0.83,19.2,0
RADIO_052,2026-08-16 01:29:05,35.98,11.26,-64.96,1.6,16.71,0
RADIO_052,2026-08-16 02:29:05,34.39,11.26,-72.0,0.74,17.83,0
RADIO_052,2026-08-16 03:29:05,31.61,11.26,-68.55,1.12,21.06,0
RADIO_052,2026-08-16 04:29:05,36.83,11.26,-69.05,0.57,20.53,0
RADIO_052,2026-08-16 05:29:05,37.15,11.25,-71.77,1.78,19.21,0
RADIO_052,2026-08-16 06:29:05,34.58,11.25,-71.76,0.88,21.18,0
RADIO_052,2026-08-16 07:29:05,35.94,11.25,-65.75,1.81,18.44,0
RADIO_052,2026-08-16 08:29:05,37.16,11.25,-64.89,1.63,18.94,0
RADIO_052,2026-08-16 09:29:05,36.94,11.25,-66.23,1.23,18.83,0
RADIO_052,2026-08-16 10:29:05,35.36,11.24,-67.15,0.48,20.45,0
RADIO_052,2026-08-16 11:29:05,36.74,11.24,-64.46,0.43,19.6,0
RADIO_052,2026-08-16 12:29:05,37.99,11.24,-65.14,1.74,21.35,0
RADIO_052,2026-08-16 13:29:05,33.22,11.24,-56.82,2.02,20.41,0
RADIO_052,2026-08-16 14:29:05,36.01,11.24,-76.58,1.39,23.62,0
RADIO_052,2026-08-16 15:29:05,34.13,11.23,-67.14,1.69,14.21,0
RADIO_052,2026-08-16 16:29:05,34.51,11.23,-61.52,1.58,20.21,0
RADIO_052,2026-08-16 17:29:05,33.18,11.23,-55.09,1.15,17.79,0
RADIO_052,2026-08-16 18:29:05,37.28,11.23,-58.11,1.2,18.07,0
RADIO_052,2026-08-16 19:29:05,37.29,11.23,-59.05,1.78,19.68,0
RADIO_052,2026-08-16 20:29:05,31.91,11.22,-72.88,0.15,19.44,0
RADIO_052,2026-08-16 21:29:05,37.36,11.22,-66.76,0.99,18.81,0
RADIO_052,2026-08-16 22:29:05,33.99,11.22,-62.38,1.85,20.8,0
RADIO_052,2026-08-16 23:29:05,38.15,11.22,-58.78,1.31,18.99,0
RADIO_052,2026-08-17 00:29:05,35.87,11.22,-66.72,1.06,18.48,0
RADIO_052,2026-08-17 01:29:05,32.09,11.21,-70.34,0.44,20.78,0
RADIO_052,2026-08-17 02:29:05,34.86,11.21,-71.53,1.86,21.64,0
RADIO_052,2026-08-17 03:29:05,37.03,11.21,-65.76,0.61,18.78,0
RADIO_052,2026-08-17 04:29:05,39.07,11.21,-59.89,1.22,20.48,0
RADIO_052,2026-08-17 05:29:05,35.84,11.21,-61.26,0.32,22.5,0
RADIO_052,2026-08-17 06:29:05,35.48,11.2,-59.91,1.67,17.64,0
RADIO_052,2026-08-17 07:29:05,35.59,11.2,-66.03,0.67,20.39,0
RADIO_052,2026-08-17 08:29:05,36.32,11.2,-66.13,0.91,20.03,0
RADIO_052,2026-08-17 09:29:05,34.82,11.2,-70.54,0.53,19.7,0
RADIO_052,2026-08-17 10:29:05,32.66,11.2,-63.43,1.11,19.1,0
RADIO_052,2026-08-17 11:29:05,36.31,11.19,-69.31,2.01,23.03,0
RADIO_052,2026-08-17 12:29:05,36.01,11.19,-63.66,0.8,19.91,0
RADIO_052,2026-08-17 13:29:05,33.51,11.19,-69.79,0.71,20.06,0
RADIO_052,2026-08-17 14:29:05,37.33,11.19,-61.07,0.03,20.21,0
RADIO_052,2026-08-17 15:29:05,32.8,11.19,-62.97,1.22,17.5,0
RADIO_052,2026-08-17 16:29:05,36.6,11.18,-57.73,1.62,18.89,0
RADIO_052,2026-08-17 17:29:05,32.75,11.18,-59.79,0.03,22.99,0
RADIO_052,2026-08-17 18:29:05,34.17,11.18,-67.18,0.84,20.98,0
RADIO_052,2026-08-17 19:29:05,33.14,11.18,-64.42,0.74,18.92,0
RADIO_052,2026-08-17 20:29:05,35.17,11.18,-63.64,0.04,20.76,0
RADIO_052,2026-08-17 21:29:05,35.55,11.17,-66.34,0.96,20.59,0
RADIO_052,2026-08-17 22:29:05,38.69,11.17,-64.51,0.64,21.98,0
RADIO_052,2026-08-17 23:29:05,29.85,11.17,-62.31,1.04,20.26,0
RADIO_052,2026-08-18 00:29:05,33.84,11.17,-66.36,1.1,21.24,0
RADIO_052,2026-08-18 01:29:05,33.97,11.17,-65.93,1.59,20.45,0
RADIO_052,2026-08-18 02:29:05,35.76,11.16,-64.84,2.22,18.95,0
RADIO_052,2026-08-18 03:29:05,35.32,11.16,-67.75,0.8,21.57,0
RADIO_052,2026-08-18 04:29:05,34.66,11.16,-57.81,0.83,22.54,0
RADIO_052,2026-08-18 05:29:05,34.35,11.16,-54.28,0.49,24.04,0
RADIO_052,2026-08-18 06:29:05,31.32,11.16,-59.65,1.34,21.44,0
RADIO_052,2026-08-18 07:29:05,33.1,11.15,-66.37,1.55,19.99,0
RADIO_052,2026-08-18 08:29:05,31.09,11.15,-70.54,1.33,21.12,0
RADIO_052,2026-08-18 09:29:05,37.98,11.15,-61.61,0.64,21.31,0
RADIO_052,2026-08-18 10:29:05,34.22,11.15,-63.95,1.8,16.9,0
RADIO_052,2026-08-18 11:29:05,36.41,11.15,-74.14,0.36,18.14,0
RADIO_052,2026-08-18 12:29:05,34.07,11.14,-67.3,1.12,24.96,0
RADIO_052,2026-08-18 13:29:05,40.97,11.14,-54.06,0.82,19.22,0
RADIO_052,2026-08-18 14:29:05,35.37,11.14,-58.26,0.48,16.48,0
RADIO_052,2026-08-18 15:29:05,36.35,11.14,-61.63,0.42,19.16,0
RADIO_052,2026-08-18 16:29:05,33.83,11.14,-68.15,1.08,17.65,0
RADIO_052,2026-08-18 17:29:05,38.98,11.13,-68.83,0.55,18.89,0
RADIO_052,2026-08-18 18:29:05,34.7,11.13,-69.2,1.09,23.6,0
RADIO_052,2026-08-18 19:29:05,34.9,11.13,-65.03,1.47,19.81,0
RADIO_052,2026-08-18 20:29:05,35.42,11.13,-71.12,0.0,18.31,0
RADIO_052,2026-08-18 21:29:05,33.34,11.13,-56.52,0.19,19.71,0
RADIO_052,2026-08-18 22:29:05,34.3,11.12,-70.29,0.88,21.4,0
RADIO_052,2026-08-18 23:29:05,36.13,11.12,-66.85,0.17,19.66,0
RADIO_052,2026-08-19 00:29:05,36.49,11.12,-61.3,1.88,19.16,0
RADIO_052,2026-08-19 01:29:05,34.03,11.12,-65.61,0.97,21.35,0
RADIO_052,2026-08-19 02:29:05,34.93,11.12,-67.02,0.9,17.18,0
RADIO_052,2026-08-19 03:29:05,39.63,11.11,-62.9,0.45,20.03,0
RADIO_052,2026-08-19 04:29:05,35.4,11.11,-62.85,1.41,20.09,0
RADIO_052,2026-08-19 05:29:05,33.98,11.11,-60.1,0.16,20.4,0
RADIO_052,2026-08-19 06:29:05,33.32,11.11,-65.36,0.8,19.13,0
RADIO_052,2026-08-19 07:29:05,35.95,11.11,-66.71,1.7,19.58,0
RADIO_052,2026-08-19 08:29:05,35.85,11.1,-64.98,1.72,19.17,0
RADIO_052,2026-08-19 09:29:05,34.27,11.1,-71.89,1.07,20.04,0
RADIO_052,2026-08-19 10:29:05,39.52,11.1,-54.89,1.2,18.51,0
RADIO_052,2026-08-19 11:29:05,33.17,11.1,-64.92,0.45,20.46,0
RADIO_052,2026-08-19 12:29:05,35.21,11.1,-67.27,1.19,20.94,0
RADIO_052,2026-08-19 13:29:05,38.74,11.09,-54.21,0.61,18.98,0
RADIO_052,2026-08-19 14:29:05,33.14,11.09,-63.84,1.49,21.72,0
RADIO_052,2026-08-19 15:29:05,32.58,11.09,-66.05,0.52,21.36,0
RADIO_052,2026-08-19 16:29:05,36.45,11.09,-74.71,0.65,18.34,0
RADIO_052,2026-08-19 17:29:05,36.54,11.09,-66.29,1.03,17.16,0
RADIO_052,2026-08-19 18:29:05,33.29,11.08,-69.24,0.88,20.73,0
RADIO_052,2026-08-19 19:29:05,35.86,11.08,-62.67,1.21,24.37,0
RADIO_052,2026-08-19 20:29:05,37.41,11.08,-64.07,1.23,20.41,0
RADIO_052,2026-08-19 21:29:05,34.0,11.08,-66.83,1.08,20.97,0
RADIO_052,2026-08-19 22:29:05,37.04,11.08,-64.34,1.09,21.33,0
RADIO_052,2026-08-19 23:29:05,35.58,11.07,-57.42,1.17,21.76,0
RADIO_052,2026-08-20 00:29:05,34.78,11.07,-68.53,1.15,23.0,0
RADIO_052,2026-08-20 01:29:05,34.66,11.07,-64.47,2.43,18.36,0
RADIO_052,2026-08-20 02:29:05,35.47,11.07,-60.38,0.56,17.81,0
RADIO_052,2026-08-20 03:29:05,33.47,11.07,-65.76,0.54,21.44,0
RADIO_052,2026-08-20 04:29:05,33.85,11.06,-73.78,0.89,18.17,0
RADIO_052,2026-08-20 05:29:05,37.26,11.06,-58.34,1.26,19.41,0
RADIO_052,2026-08-20 06:29:05,35.94,11.06,-63.92,1.38,15.09,0
RADIO_052,2026-08-20 07:29:05,36.8,11.06,-72.71,1.8,19.1,0
RADIO_052,2026-08-20 08:29:05,37.05,11.06,-66.63,1.75,19.19,0
RADIO_052,2026-08-20 09:29:05,31.72,11.05,-65.6,0.47,22.97,0
RADIO_052,2026-08-20 10:29:05,35.14,11.05,-63.14,1.2,20.27,0
RADIO_052,2026-08-20 11:29:05,37.25,11.05,-65.06,1.23,21.8,0
RADIO_052,2026-08-20 12:29:05,32.53,11.05,-57.35,1.18,18.66,0
RADIO_052,2026-08-20 13:29:05,34.03,11.05,-68.75,1.63,19.81,0
RADIO_052,2026-08-20 14:29:05,35.99,11.04,-62.67,1.23,19.74,0
RADIO_052,2026-08-20 15:29:05,34.57,11.04,-62.84,0.96,18.93,0
RADIO_052,2026-08-20 16:29:05,36.87,11.04,-62.72,2.12,18.54,0
RADIO_052,2026-08-20 17:29:05,33.35,11.04,-60.93,1.48,18.34,0
RADIO_052,2026-08-20 18:29:05,36.07,11.04,-63.24,1.28,18.12,0
RADIO_052,2026-08-20 19:29:05,36.45,11.03,-62.62,0.61,18.11,0
RADIO_052,2026-08-20 20:29:05,33.56,11.03,-65.63,0.75,20.08,0
RADIO_052,2026-08-20 21:29:05,35.79,11.03,-66.03,1.05,20.4,0
RADIO_052,2026-08-20 22:29:05,34.41,11.03,-63.66,1.47,15.04,0
RADIO_052,2026-08-20 23:29:05,34.79,11.03,-69.49,1.14,20.09,0
RADIO_052,2026-08-21 00:29:05,37.26,11.02,-50.04,0.57,21.14,0
RADIO_052,2026-08-21 01:29:05,35.24,11.02,-64.97,1.47,16.96,0
RADIO_052,2026-08-21 02:29:05,37.9,11.02,-61.54,1.34,21.55,0
RADIO_052,2026-08-21 03:29:05,34.87,11.02,-67.06,1.15,21.42,0
RADIO_052,2026-08-21 04:29:05,34.86,11.02,-67.29,1.26,20.43,0
RADIO_052,2026-08-21 05:29:05,39.26,11.01,-63.94,1.24,20.28,0
RADIO_052,2026-08-21 06:29:05,33.85,11.01,-60.06,1.12,15.32,0
RADIO_052,2026-08-21 07:29:05,37.82,11.01,-57.24,1.44,21.76,0
RADIO_052,2026-08-21 08:29:05,31.95,11.01,-60.28,1.67,20.36,0
RADIO_052,2026-08-21 09:29:05,33.75,11.01,-61.22,0.81,18.14,0
RADIO_052,2026-08-21 10:29:05,33.15,11.0,-64.68,0.96,19.95,0
RADIO_052,2026-08-21 11:29:05,33.49,11.0,-65.9,0.86,20.71,0
RADIO_052,2026-08-21 12:29:05,34.98,11.0,-63.5,0.86,19.33,0
RADIO_052,2026-08-21 13:29:05,34.5,11.0,-66.19,1.52,20.63,0
RADIO_052,2026-08-21 14:29:05,32.53,11.0,-64.56,0.66,18.17,0
RADIO_052,2026-08-21 15:29:05,34.4,10.99,-66.22,0.12,19.0,0
RADIO_052,2026-08-21 16:29:05,36.48,10.99,-61.54,0.27,14.5,0
RADIO_052,2026-08-21 17:29:05,37.15,10.99,-64.43,0.65,19.11,0
RADIO_052,2026-08-21 18:29:05,33.18,10.99,-68.69,1.79,18.21,0
RADIO_052,2026-08-21 19:29:05,33.74,10.99,-56.49,0.6,23.55,0
RADIO_052,2026-08-21 20:29:05,35.24,10.98,-66.82,0.86,22.15,0
RADIO_052,2026-08-21 21:29:05,32.95,10.98,-73.6,0.6,20.41,0
RADIO_052,2026-08-21 22:29:05,35.04,10.98,-64.43,0.23,20.09,0
RADIO_052,2026-08-21 23:29:05,35.45,10.98,-63.96,0.71,22.75,0
RADIO_052,2026-08-22 00:29:05,34.09,10.98,-57.74,0.57,20.97,0
RADIO_052,2026-08-22 01:29:05,34.27,10.97,-67.01,0.8,19.05,0
RADIO_052,2026-08-22 02:29:05,32.43,10.97,-70.36,1.1,18.03,0
RADIO_052,2026-08-22 03:29:05,35.22,10.97,-75.69,0.68,22.12,0
RADIO_052,2026-08-22 04:29:05,35.94,10.97,-61.59,1.49,16.75,0
RADIO_052,2026-08-22 05:29:05,36.87,10.97,-67.09,0.89,19.02,0
RADIO_052,2026-08-22 06:29:05,33.18,10.96,-56.89,1.41,18.63,0
RADIO_052,2026-08-22 07:29:05,35.52,10.96,-70.73,1.74,17.94,0
RADIO_052,2026-08-22 08:29:05,36.32,10.96,-64.94,1.05,18.41,0
RADIO_052,2026-08-22 09:29:05,32.37,10.96,-65.17,1.69,22.7,0
RADIO_052,2026-08-22 10:29:05,36.52,10.96,-67.11,0.69,18.48,0
RADIO_052,2026-08-22 11:29:05,35.24,10.95,-73.17,0.28,19.78,0
RADIO_052,2026-08-22 12:29:05,34.21,10.95,-63.78,0.91,18.3,0
RADIO_052,2026-08-22 13:29:05,37.96,10.95,-72.49,1.73,17.3,0
RADIO_052,2026-08-22 14:29:05,34.43,10.95,-66.16,1.46,20.98,0
RADIO_052,2026-08-22 15:29:05,36.69,10.95,-69.42,0.19,19.83,0
RADIO_052,2026-08-22 16:29:05,34.01,10.94,-63.01,0.66,19.7,0
RADIO_052,2026-08-22 17:29:05,35.44,10.94,-63.39,0.48,19.74,0
RADIO_052,2026-08-22 18:29:05,35.14,10.94,-67.17,1.34,17.77,0
RADIO_052,2026-08-22 19:29:05,34.57,10.94,-66.87,0.76,20.18,0
RADIO_052,2026-08-22 20:29:05,35.42,10.94,-68.59,1.72,19.19,0
RADIO_052,2026-08-22 21:29:05,29.57,10.93,-79.42,0.5,21.35,0
RADIO_052,2026-08-22 22:29:05,35.97,10.93,-70.69,1.27,23.37,0
RADIO_052,2026-08-22 23:29:05,33.18,10.93,-66.43,0.87,25.51,0
RADIO_052,2026-08-23 00:29:05,34.56,10.93,-67.43,1.0,20.82,0
RADIO_052,2026-08-23 01:29:05,36.02,10.93,-64.33,1.37,22.25,0
